year,name,college,pos,height,weight,hand_size,arm_length,wonderlic,40_yard,bench_press,vert_leap,broad_jump,shuttle,3_cone,60yd_shuttle,simple_pos,tag,drafted,player_id,draft_round,draft_pick,team,year_max,age,all_pros_first_team,pro_bowls,years_as_primary_starter,career_av,g,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec,rec_yds,tackles_solo,rec_td,def_int,sacks,college_id,college_link,college_games,college_pass_yds,college_pass_td,college_pass_int,college_pass_cmp_pct,college_rush_yds,college_rush_td,college_rec_yds,college_rec_td,college_tackles,college_sacks,college_ints,college_fumbles,name_for_merge,Link,Name,POS,College,Year,RAS,Alltime RAS,Round,Draft Team
1987,Doug Riesenberg,California,OT,78.0,261.0,9.75,32.5,,5.14,21.0,21.5,99.0,4.43,,,OL,"Doug Riesenberg, California",True,RiesDo20,6,168.0,giants,1996.0,22.0,0.0,0.0,9.0,56.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,California,,,,,,,,,,,,,,,dougriesenberg,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=104"">Link</a>",Doug Riesenberg,OT,California,1987.0,6.84,5.62,6.0,giants
1987,Jim Riggs,Clemson,TE,77.0,245.0,10.0,32.25,,4.78,18.0,25.5,100.0,4.34,,,TE,"Jim Riggs, Clemson",True,RiggJi20,4,103.0,bengals,1993.0,23.0,0.0,0.0,0.0,3.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,274.0,,0.0,,,Clemson,http://www.sports-reference.com/cfb/players/jim-riggs-1.html,42.0,,,,,0.0,0.0,627.0,1.0,,,,,jimriggs,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=165"">Link</a>",Jim Riggs,TE,Clemson,1987.0,7.06,3.76,4.0,bengals
1987,Bob Riley,Indiana,OT,77.0,284.0,10.0,33.5,,5.22,24.0,24.0,100.0,4.5,,,OL,"Bob Riley, Indiana",True,RileBo20,10,267.0,vikings,1987.0,23.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Indiana,http://www.sports-reference.com/cfb/players/bob-riley-1.html,11.0,,,,,,,,,,,,,bobriley,,,,,,,,,
1987,Garland Rivers,Michigan,CB,73.0,185.0,8.75,29.5,,,,,,,,,DB,"Garland Rivers, Michigan",True,RiveGa21,4,92.0,lions,1987.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Michigan,http://www.sports-reference.com/cfb/players/garland-rivers-1.html,34.0,,,,,,,,,,,5.0,,garlandrivers,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=119"">Link</a>",Garland Rivers,CB,Michigan,1987.0,,,4.0,lions
1987,Reggie Rogers,Washington,DE,78.3,268.0,9.5,34.25,,4.76,,29.0,103.0,4.91,,,DL,"Reggie Rogers, Washington",True,RogeRe20,1,7.0,lions,1992.0,23.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,Washington,http://www.sports-reference.com/cfb/players/reggie-rogers-1.html,,,,,,,,,,,,,,reggierogers,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=275"">Link</a>",Reggie Rogers,DE,Washington,1987.0,6.43,4.2,1.0,lions
1987,Henry Rolling,Nevada Las Vegas,OLB,73.5,211.0,9.0,32.0,,4.64,20.0,36.5,119.0,4.42,,,LB,"Henry Rolling, Nevada Las Vegas",True,RollHe20,5,135.0,buccaneers,1994.0,21.0,0.0,0.0,3.0,25.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,6.5,Nevada,,,,,,,,,,,,,,,henryrolling,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=138"">Link</a>",Henry Rolling,LB,UNLV,1987.0,8.71,7.69,5.0,buccaneers
1987,Rod Saddler,Texas A&M,DE,77.3,276.0,9.75,31.5,,4.99,16.0,30.5,114.0,4.68,,,DL,"Rod Saddler, Texas A&M",True,SaddRo20,4,90.0,cardinals,1991.0,21.0,0.0,0.0,3.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,12.5,Texas A&M,,,,,,,,,,,,,,,rodsaddler,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=289"">Link</a>",Rod Saddler,DE,Texas A&amp;M,1987.0,7.14,4.18,4.0,cardinals
1987,Scott Schwedes,Syracuse,WR,71.5,174.0,,,,4.47,,33.5,116.0,4.16,,,WR,"Scott Schwedes, Syracuse",True,SchwSc00,2,56.0,dolphins,1990.0,22.0,0.0,0.0,0.0,5.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,370.0,,2.0,,,Syracuse,http://www.sports-reference.com/cfb/players/scott-schwedes-1.html,44.0,,,,,117.0,0.0,2111.0,16.0,,,,,scottschwedes,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=310"">Link</a>",Scott Schwedes,WR,Syracuse,1987.0,9.74,6.65,2.0,dolphins
1987,Patrick Scott,Grambling State (LA),WR,69.4,173.0,,,,4.75,,31.5,116.0,4.34,,,WR,"Patrick Scott, Grambling State (LA)",True,ScotPa00,11,282.0,packers,1988.0,22.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,28.0,354.0,,1.0,,,Grambling State,,,,,,,,,,,,,,,patrickscott,,,,,,,,,
1987,Colin Scotts,Hawaii,DE,77.5,264.0,10.0,33.75,,4.89,,27.0,111.0,4.41,,,DL,"Colin Scotts, Hawaii",True,ScotCo20,3,70.0,cardinals,1987.0,24.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,Hawaii,,,,,,,,,,,,,,,colinscotts,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=62"">Link</a>",Colin Scotts,DE,Hawaii,1987.0,9.29,5.5,3.0,cardinals
1987,Leon Seals,Jackson State (MS),DE,76.9,263.0,9.0,32.25,,5.05,10.0,22.5,101.0,4.79,,,DL,"Leon Seals, Jackson State (MS)",True,SealLe20,4,109.0,bills,1992.0,23.0,0.0,0.0,2.0,23.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,14.5,Jackson State,,,,,,,,,,,,,,,leonseals,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=213"">Link</a>",Leon Seals,DE,Jackson State,1987.0,1.43,0.58,4.0,bills
1987,John Settle,Appalachian State (NC),RB,69.3,207.0,8.75,30.5,,4.75,10.0,29.0,112.0,4.51,,,RB,"John Settle, Appalachian State (NC)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,johnsettle,,,,,,,,,
1987,Mike Shula,Alabama,QB,74.0,201.0,,,,5.13,2.0,26.5,99.0,4.49,,,QB,"Mike Shula, Alabama",True,MikeShula312,12,313.0,buccaneers,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Alabama,http://www.sports-reference.com/cfb/players/mike-shula-1.html,32.0,4069.0,35.0,30.0,54.2,82.0,2.0,,,,,,,mikeshula,,,,,,,,,
1987,Mike Simmonds,Indiana State,OG,75.9,281.0,9.5,32.5,,5.28,27.0,25.5,99.0,4.55,,,OL,"Mike Simmonds, Indiana State",True,SimmMi20,10,252.0,buccaneers,1989.0,23.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Indiana State,,,,,,,,,,,,,,,mikesimmonds,,,,,,,,,
1987,Ed Simmons,Eastern Washington,OT,76.1,292.0,9.0,34.25,,5.33,24.0,26.5,102.0,4.9,,,OL,"Ed Simmons, Eastern Washington",True,SimmEd20,6,164.0,commanders,1997.0,23.0,0.0,0.0,7.0,43.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,East. Washington,,,,,,,,,,,,,,,edsimmons,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=105"">Link</a>",Ed Simmons,OT,Eastern Washington,1987.0,4.74,3.04,6.0,commanders
1987,Edwin Simmons,Texas,RB,75.3,237.0,10.0,34.5,,4.54,12.0,34.0,123.0,4.77,,,RB,"Edwin Simmons, Texas",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edwinsimmons,,,,,,,,,
1987,Victor Simmons,Central State (OH),OLB,72.0,244.0,8.5,32.0,,4.86,27.0,28.5,110.0,4.6,,,LB,"Victor Simmons, Central State (OH)",True,ElliJi21,10,273.0,raiders,1987.0,23.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Boise State,,,,,,,,,,,,,,,victorsimmons,,,,,,,,,
1987,Brian Siverling,Penn State,TE,78.5,252.0,10.0,32.25,,4.94,6.0,29.0,99.0,4.61,,,TE,"Brian Siverling, Penn State",True,BrianSiverling285,11,286.0,lions,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Penn State,http://www.sports-reference.com/cfb/players/brian-siverling-1.html,45.0,,,,,0.0,0.0,515.0,2.0,,,,,briansiverling,,,,,,,,,
1987,Elton Slater,Southwestern Louisiana,CB,69.8,193.0,9.5,29.75,,4.59,7.0,26.0,116.0,4.16,,,DB,"Elton Slater, Southwestern Louisiana",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eltonslater,,,,,,,,,
1987,Al Smith,Utah State,OLB,72.3,228.0,8.75,31.25,,4.66,24.0,26.0,111.0,4.5,,,LB,"Al Smith, Utah State",True,SmitAl01,6,147.0,titans,1996.0,22.0,1.0,2.0,8.0,54.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,5.5,Utah State,http://www.sports-reference.com/cfb/players/al-smith-2.html,11.0,,,,,,,,,,,3.0,,alsmith,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2"">Link</a>",Al Smith,LB,Utah State,1987.0,6.45,4.75,6.0,titans
1987,Don Smith,Mississippi State,RB,71.3,199.0,,,,4.67,11.0,30.0,114.0,,,,RB,"Don Smith, Mississippi State",True,SmitDo00,2,51.0,buccaneers,1990.0,23.0,0.0,0.0,0.0,6.0,37.0,0.0,1.0,0.0,0.0,0.0,40.0,165.0,3.0,40.0,473.0,,0.0,,,Mississippi State,http://www.sports-reference.com/cfb/players/don-smith-3.html,44.0,,,,,1868.0,21.0,0.0,0.0,,,,,donsmith,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=99"">Link</a>",Don Smith,RB,Mississippi State,1987.0,6.96,3.51,2.0,buccaneers
1987,Sean Smith,Grambling State (LA),DE,76.3,273.0,9.25,31.5,,,,,,,,,DL,"Sean Smith, Grambling State (LA)",True,SmitSe20,4,101.0,bears,1989.0,22.0,0.0,0.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,Grambling State,,,,,,,,,,,,,,,seansmith,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=312"">Link</a>",Sean Smith,DE,Grambling State,1987.0,,,4.0,bears
1987,Steve Smith,Penn State,RB,72.9,244.0,10.75,31.0,,,12.0,,,,,,RB,"Steve Smith, Penn State",True,SmitSt00,3,81.0,raiders,1995.0,23.0,0.0,0.0,6.0,21.0,128.0,0.0,0.0,0.0,0.0,0.0,429.0,1627.0,9.0,131.0,1250.0,,13.0,,,Penn State,http://www.sports-reference.com/cfb/players/steve-smith-14.html,45.0,,,,,1246.0,11.0,293.0,2.0,,,,,stevesmith,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=334"">Link</a>",Steve Smith,RB,Penn State,1987.0,,,3.0,raiders
1987,Timmy Smith,Texas Tech,RB,70.6,216.0,9.0,27.75,,,10.0,,,,,,RB,"Timmy Smith, Texas Tech",True,SmitTi00,5,117.0,commanders,1990.0,23.0,0.0,0.0,1.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,190.0,602.0,3.0,9.0,51.0,,0.0,,,Texas Tech,http://www.sports-reference.com/cfb/players/timmy-smith-1.html,55.0,,,,,1313.0,8.0,401.0,1.0,,,,,timmysmith,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=354"">Link</a>",Timmy Smith,RB,Texas Tech,1987.0,,,5.0,commanders
1987,Loren Snyder,Northern Colorado,QB,75.6,207.0,,,,5.15,6.0,26.5,104.0,4.63,,,QB,"Loren Snyder, Northern Colorado",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lorensnyder,,,,,,,,,
1987,Tyrone Sorrells,Georgia Tech,OG,75.8,265.0,9.75,32.0,,4.82,18.0,30.5,114.0,5.05,,,OL,"Tyrone Sorrells, Georgia Tech",True,TyroneSorrells318,12,319.0,saints,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Georgia Tech,,,,,,,,,,,,,,,tyronesorrells,,,,,,,,,
1987,Chris Spachman,Nebraska,DE,76.6,242.0,9.0,32.5,,5.01,11.0,26.5,109.0,4.4,,,DL,"Chris Spachman, Nebraska",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chrisspachman,,,,,,,,,
1987,Jason Stargel,Cincinnati,WR,74.3,186.0,,,,4.64,5.0,30.5,114.0,4.36,,,WR,"Jason Stargel, Cincinnati",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jasonstargel,,,,,,,,,
1987,Kelly Stouffer,Colorado State,QB,75.0,212.0,,,,4.95,,28.0,108.0,4.51,,,QB,"Kelly Stouffer, Colorado State",True,StouKe00,1,6.0,cardinals,1992.0,23.0,0.0,0.0,0.0,2.0,22.0,225.0,437.0,2333.0,7.0,19.0,30.0,75.0,0.0,0.0,0.0,,0.0,,,Colorado State,http://www.sports-reference.com/cfb/players/kelly-stouffer-1.html,32.0,7142.0,36.0,38.0,56.8,-476.0,2.0,,,,,,,kellystouffer,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=194"">Link</a>",Kelly Stouffer,QB,Colorado State,1987.0,6.15,2.54,1.0,cardinals
1987,Troy Stradford,Boston College,RB,68.8,192.0,,,,4.65,,31.0,116.0,4.55,,,RB,"Troy Stradford, Boston College",True,StraTr00,4,99.0,dolphins,1992.0,22.0,0.0,0.0,0.0,23.0,66.0,1.0,2.0,6.0,0.0,0.0,356.0,1380.0,10.0,170.0,1479.0,,2.0,,,Boston Col.,http://www.sports-reference.com/cfb/players/troy-stradford-1.html,56.0,,,,,3504.0,27.0,1197.0,9.0,,,,,troystradford,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=373"">Link</a>",Troy Stradford,RB,Boston College,1987.0,4.35,1.57,4.0,dolphins
1987,Wilbur Strozier,Georgia,OG,75.8,273.0,9.75,32.5,,,29.0,,,,,,OL,"Wilbur Strozier, Georgia",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wilburstrozier,,,,,,,,,
1987,George Swarn,Miami (OH),RB,70.8,205.0,8.5,32.25,,4.6,16.0,33.5,121.0,4.25,,,RB,"George Swarn, Miami (OH)",True,SwarGe20,5,118.0,cardinals,1987.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Miami (OH),http://www.sports-reference.com/cfb/players/george-swarn-1.html,44.0,,,,,4172.0,22.0,1057.0,7.0,,,,,georgeswarn,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=124"">Link</a>",George Swarn,RB,Miami,1987.0,8.26,6.41,5.0,cardinals
1987,Kevin Sweeney,Frenso State (CA),QB,71.3,187.0,,,,,,,,,,,QB,"Kevin Sweeney, Frenso State (CA)",True,SweeKe00,7,180.0,cowboys,1988.0,23.0,0.0,0.0,0.0,2.0,6.0,47.0,106.0,605.0,7.0,6.0,11.0,42.0,0.0,0.0,0.0,,0.0,,,Fresno State,http://www.sports-reference.com/cfb/players/kevin-sweeney-1.html,56.0,10623.0,66.0,48.0,54.7,-371.0,8.0,,,,,,,kevinsweeney,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=201"">Link</a>",Kevin Sweeney,QB,Fresno State,1987.0,,,7.0,cowboys
1987,Ben Tamburello,Auburn,C,74.5,264.0,10.25,30.5,,5.03,20.0,28.0,108.0,4.59,,,OL,"Ben Tamburello, Auburn",True,TambBe20,3,65.0,eagles,1990.0,22.0,0.0,0.0,0.0,9.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Auburn,http://www.sports-reference.com/cfb/players/ben-tamburello-1.html,,,,,,,,,,,,,,bentamburello,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13"">Link</a>",Ben Tamburello,OC,Auburn,1987.0,5.0,7.1,3.0,eagles
1987,Gene Taylor,Frenso State (CA),WR,74.3,189.0,,,,4.54,10.0,30.5,127.0,4.32,,,WR,"Gene Taylor, Frenso State (CA)",True,TaylGe20,6,163.0,patriots,1991.0,24.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,74.0,,0.0,,,Fresno State,http://www.sports-reference.com/cfb/players/gene-taylor-1.html,22.0,,,,,6.0,0.0,937.0,7.0,,,,,genetaylor,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=123"">Link</a>",Gene Taylor,WR,Fresno State,1987.0,7.63,5.57,6.0,patriots
1987,Kitrick Taylor,Washington State,WR,70.8,178.0,,,,4.55,2.0,31.0,123.0,4.21,,,WR,"Kitrick Taylor, Washington State",True,TaylKi00,5,128.0,chiefs,1993.0,23.0,0.0,0.0,0.0,5.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,36.0,414.0,,1.0,,,Washington State,http://www.sports-reference.com/cfb/players/kitrick-taylor-1.html,55.0,,,,,6.0,0.0,1314.0,17.0,,,,,kitricktaylor,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=204"">Link</a>",Kitrick Taylor,WR,Washington State,1987.0,6.05,4.2,5.0,chiefs
1987,Derek Tennell,UCLA,TE,76.3,243.0,9.0,32.25,,4.7,17.0,32.0,117.0,4.61,,,TE,"Derek Tennell, UCLA",True,TennDe00,7,185.0,seahawks,1993.0,23.0,0.0,0.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,371.0,,5.0,,,UCLA,http://www.sports-reference.com/cfb/players/derek-tennell-1.html,44.0,,,,,73.0,0.0,570.0,3.0,,,,,derektennell,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=94"">Link</a>",Derek Tennell,TE,UCLA,1987.0,8.82,5.43,7.0,seahawks
1987,Vinny Testaverde,Miami (FL),QB,76.3,213.0,10.0,33.5,,4.75,13.0,,,,,,QB,"Vinny Testaverde, Miami (FL)",True,TestVi00,1,1.0,buccaneers,2007.0,23.0,0.0,2.0,15.0,97.0,233.0,3787.0,6701.0,46233.0,275.0,267.0,430.0,1661.0,15.0,3.0,6.0,,0.0,,,Miami (FL),http://www.sports-reference.com/cfb/players/vinny-testaverde-1.html,45.0,6058.0,48.0,25.0,61.3,-320.0,8.0,,,,,,,vinnytestaverde,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=378"">Link</a>",Vinny Testaverde,QB,Miami,1987.0,10.0,7.97,1.0,buccaneers
1987,Eric Thomas,Tulane (LA),CB,70.3,171.0,8.25,30.75,,4.38,7.0,35.0,126.0,4.22,,,DB,"Eric Thomas, Tulane (LA)",True,ThomEr01,2,49.0,bengals,1995.0,22.0,0.0,1.0,5.0,35.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,3.0,Tulane,http://www.sports-reference.com/cfb/players/eric-thomas-6.html,22.0,,,,,,,,,,,5.0,,ericthomas,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=112"">Link</a>",Eric Thomas,CB,Tulane,1987.0,8.42,6.67,2.0,bengals
1987,Henry Thomas,Louisiana State,DT,73.8,268.0,10.0,32.25,,4.95,18.0,27.0,98.0,4.67,,,DL,"Henry Thomas, Louisiana State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,henrythomas,,,,,,,,,
1987,Jeff Tiefenthaler,South Dakota State,WR,73.0,181.0,,,,4.67,11.0,24.0,105.0,,,,WR,"Jeff Tiefenthaler, South Dakota State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jefftiefenthaler,,,,,,,,,
1987,Van Tiffin,Alabama,K,68.6,155.0,9.0,28.25,,4.9,,22.5,100.0,4.65,,,ST,"Van Tiffin, Alabama",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vantiffin,,,,,,,,,
1987,Spencer Tillman,Oklahoma,RB,70.4,202.0,9.25,29.0,,4.58,18.0,27.0,103.0,4.21,,,RB,"Spencer Tillman, Oklahoma",True,TillSp00,5,133.0,titans,1994.0,23.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,40.0,181.0,1.0,3.0,7.0,,1.0,,,Oklahoma,http://www.sports-reference.com/cfb/players/spencer-tillman-1.html,45.0,,,,,2257.0,20.0,23.0,1.0,,,,,spencertillman,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=320"">Link</a>",Spencer Tillman,RB,Oklahoma,1987.0,5.22,4.33,5.0,titans
1987,Steve Trapilo,Boston College,OG,76.5,284.0,10.25,32.5,,5.22,26.0,23.5,97.0,4.91,,,OL,"Steve Trapilo, Boston College",True,TrapSt20,4,96.0,saints,1992.0,22.0,0.0,0.0,3.0,27.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Boston Col.,,,,,,,,,,,,,,,stevetrapilo,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=335"">Link</a>",Steve Trapilo,OG,Boston College,1987.0,8.46,4.99,4.0,saints
1987,Odessa Turner,Northwestern State (LA),WR,74.9,205.0,,,,4.53,10.0,31.0,116.0,4.25,,,WR,"Odessa Turner, Northwestern State (LA)",True,TurnOd00,4,112.0,giants,1993.0,22.0,0.0,0.0,1.0,15.0,67.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,97.0,1479.0,,8.0,,,Northwestern State (LA),,,,,,,,,,,,,,,odessaturner,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=256"">Link</a>",Odessa Turner,WR,Northwestern State,1987.0,10.0,6.67,4.0,giants
1987,Ralph Van Dyke,Southern Illinois,OT,77.8,262.0,9.0,32.75,,5.28,21.0,24.5,99.0,4.94,,,OL,"Ralph Van Dyke, Southern Illinois",True,VanDRa21,4,97.0,falcons,1987.0,23.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Southern Illinois,,,,,,,,,,,,,,,ralphvandyke,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=269"">Link</a>",Ralph Van Dyke,OT,Southern Illinois,1987.0,4.21,3.29,4.0,falcons
